Provinsi,Tahun,Jenis_Tanaman,Produksi,Curah_Hujan_mm,Hari_Hujan,Suhu_Rata_C,Tekanan_Udara_mb,Penyinaran_Matahari_pct
RIAU,2010,Kacang_Hijau,1228.0,3390.0,198.0,27.7,1007.25,48.3
RIAU,2010,Kacang_Tanah,2007.0,3390.0,198.0,27.7,1007.25,48.3
RIAU,2010,Kedelai,5830.0,3390.0,198.0,27.7,1007.25,48.3
RIAU,2010,Padi,574864.0,3390.0,198.0,27.7,1007.25,48.3
RIAU,2010,Ubi_Jalar,9967.0,3390.0,198.0,27.7,1007.25,48.3
RIAU,2010,Ubi_Kayu,75904.0,3390.0,198.0,27.7,1007.25,48.3
RIAU,2011,Jagung,33197.0,2405.0,211.0,27.0,1008.7,42.3
RIAU,2011,Kacang_Hijau,995.0,2405.0,211.0,27.0,1008.7,42.3
RIAU,2011,Kacang_Tanah,1692.0,2405.0,211.0,27.0,1008.7,42.3
RIAU,2011,Kedelai,7100.0,2405.0,211.0,27.0,1008.7,42.3
RIAU,2011,Padi,535788.0,2405.0,211.0,27.0,1008.7,42.3
RIAU,2011,Ubi_Jalar,9912.0,2405.0,211.0,27.0,1008.7,42.3
RIAU,2011,Ubi_Kayu,79480.0,2405.0,211.0,27.0,1008.7,42.3
RIAU,2012,Jagung,31433.0,2636.0,217.0,27.3,1008.7,51.2
RIAU,2012,Kacang_Hijau,920.0,2636.0,217.0,27.3,1008.7,51.2
RIAU,2012,Kacang_Tanah,1622.0,2636.0,217.0,27.3,1008.7,51.2
RIAU,2012,Kedelai,4182.0,2636.0,217.0,27.3,1008.7,51.2
RIAU,2012,Padi,512152.0,2636.0,217.0,27.3,1008.7,51.2
RIAU,2012,Ubi_Jalar,9424.0,2636.0,217.0,27.3,1008.7,51.2
RIAU,2012,Ubi_Kayu,88577.0,2636.0,217.0,27.3,1008.7,51.2
RIAU,2013,Jagung,28052.0,2628.7,214.0,26.0,1008.96,49.0
RIAU,2013,Kacang_Hijau,619.0,2628.7,214.0,26.0,1008.96,49.0
RIAU,2013,Kacang_Tanah,1243.0,2628.7,214.0,26.0,1008.96,49.0
RIAU,2013,Kedelai,2211.0,2628.7,214.0,26.0,1008.96,49.0
RIAU,2013,Padi,434144.0,2628.7,214.0,26.0,1008.96,49.0
RIAU,2013,Ubi_Jalar,8462.0,2628.7,214.0,26.0,1008.96,49.0
RIAU,2013,Ubi_Kayu,103070.0,2628.7,214.0,26.0,1008.96,49.0
RIAU,2014,Jagung,29461.0,2343.7,188.0,27.2,1009.8,46.8
RIAU,2014,Kacang_Hijau,608.0,2343.7,188.0,27.2,1009.8,46.8
RIAU,2014,Kacang_Tanah,1140.0,2343.7,188.0,27.2,1009.8,46.8
RIAU,2014,Kedelai,2178.0,2343.7,188.0,27.2,1009.8,46.8
RIAU,2014,Padi,414030.0,2343.7,188.0,27.2,1009.8,46.8
RIAU,2014,Ubi_Jalar,7512.0,2343.7,188.0,27.2,1009.8,46.8
RIAU,2014,Ubi_Kayu,103334.0,2343.7,188.0,27.2,1009.8,46.8
RIAU,2015,Jagung,30870.0,2048.3,140.0,27.2,1010.5,50.32
RIAU,2015,Kacang_Hijau,598.0,2048.3,140.0,27.2,1010.5,50.32
RIAU,2015,Kacang_Tanah,1036.0,2048.3,140.0,27.2,1010.5,50.32
RIAU,2015,Kedelai,2145.0,2048.3,140.0,27.2,1010.5,50.32
RIAU,2015,Padi,393917.0,2048.3,140.0,27.2,1010.5,50.32
RIAU,2015,Ubi_Jalar,6562.0,2048.3,140.0,27.2,1010.5,50.32
RIAU,2015,Ubi_Kayu,103599.0,2048.3,140.0,27.2,1010.5,50.32
SULAWESI BARAT,2000,Jagung,17343.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2000,Kacang_Hijau,730.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2000,Kacang_Tanah,1035.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2000,Kedelai,641.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2000,Padi,253886.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2000,Ubi_Jalar,9475.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2000,Ubi_Kayu,56717.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2001,Jagung,17343.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2001,Kacang_Hijau,730.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2001,Kacang_Tanah,1035.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2001,Kedelai,641.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2001,Padi,253886.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2001,Ubi_Jalar,9475.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2001,Ubi_Kayu,56717.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2002,Jagung,17343.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2002,Kacang_Hijau,730.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2002,Kacang_Tanah,1035.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2002,Kedelai,641.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2002,Padi,253886.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2002,Ubi_Jalar,9475.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2002,Ubi_Kayu,56717.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2003,Jagung,17343.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2003,Kacang_Hijau,730.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2003,Kacang_Tanah,1035.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2003,Kedelai,641.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2003,Padi,253886.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2003,Ubi_Jalar,9475.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2003,Ubi_Kayu,56717.0,1870.6,197.0,29.37,1009.62,72.3
SULAWESI BARAT,2004,Jagung,17343.0,1771.05,197.0,29.46,1009.62,72.3
SULAWESI BARAT,2004,Kacang_Hijau,730.0,1771.05,197.0,29.46,1009.62,72.3
SULAWESI BARAT,2004,Kacang_Tanah,1035.0,1771.05,197.0,29.46,1009.62,72.3
SULAWESI BARAT,2004,Kedelai,641.0,1771.05,197.0,29.46,1009.62,72.3
SULAWESI BARAT,2004,Padi,253886.0,1771.05,197.0,29.46,1009.62,72.3
SULAWESI BARAT,2004,Ubi_Jalar,9475.0,1771.05,197.0,29.46,1009.62,72.3
SULAWESI BARAT,2004,Ubi_Kayu,56717.0,1771.05,197.0,29.46,1009.62,72.3
SULAWESI BARAT,2005,Jagung,17343.0,1671.5,197.0,28.71,1009.68,72.3
SULAWESI BARAT,2005,Kacang_Hijau,730.0,1671.5,197.0,28.71,1009.68,72.3
SULAWESI BARAT,2005,Kacang_Tanah,1035.0,1671.5,197.0,28.71,1009.68,72.3
SULAWESI BARAT,2005,Kedelai,641.0,1671.5,197.0,28.71,1009.68,72.3
SULAWESI BARAT,2005,Padi,253886.0,1671.5,197.0,28.71,1009.68,72.3
SULAWESI BARAT,2005,Ubi_Jalar,9475.0,1671.5,197.0,28.71,1009.68,72.3
SULAWESI BARAT,2005,Ubi_Kayu,56717.0,1671.5,197.0,28.71,1009.68,72.3
SULAWESI BARAT,2006,Jagung,18109.0,1571.95,197.0,27.95,1009.74,72.3
SULAWESI BARAT,2006,Kacang_Hijau,907.0,1571.95,197.0,27.95,1009.74,72.3
SULAWESI BARAT,2006,Kacang_Tanah,541.0,1571.95,197.0,27.95,1009.74,72.3
SULAWESI BARAT,2006,Kedelai,1049.0,1571.95,197.0,27.95,1009.74,72.3
SULAWESI BARAT,2006,Padi,301616.0,1571.95,197.0,27.95,1009.74,72.3
SULAWESI BARAT,2006,Ubi_Jalar,6194.0,1571.95,197.0,27.95,1009.74,72.3
SULAWESI BARAT,2006,Ubi_Kayu,40413.0,1571.95,197.0,27.95,1009.74,72.3
SULAWESI BARAT,2007,Jagung,26633.0,1472.4,197.0,27.2,1009.8,72.3
SULAWESI BARAT,2007,Kacang_Hijau,1073.0,1472.4,197.0,27.2,1009.8,72.3
SULAWESI BARAT,2007,Kacang_Tanah,777.0,1472.4,197.0,27.2,1009.8,72.3
SULAWESI BARAT,2007,Kedelai,108.0,1472.4,197.0,27.2,1009.8,72.3
SULAWESI BARAT,2007,Padi,312676.0,1472.4,197.0,27.2,1009.8,72.3
SULAWESI BARAT,2007,Ubi_Jalar,9304.0,1472.4,197.0,27.2,1009.8,72.3
SULAWESI BARAT,2007,Ubi_Kayu,45921.0,1472.4,197.0,27.2,1009.8,72.3
SULAWESI BARAT,2008,Jagung,40252.0,2253.9,218.0,27.1,1010.4,61.6
SULAWESI BARAT,2008,Kacang_Hijau,1293.0,2253.9,218.0,27.1,1010.4,61.6
SULAWESI BARAT,2008,Kacang_Tanah,744.0,2253.9,218.0,27.1,1010.4,61.6
SULAWESI BARAT,2008,Kedelai,2054.0,2253.9,218.0,27.1,1010.4,61.6
SULAWESI BARAT,2008,Padi,343221.0,2253.9,218.0,27.1,1010.4,61.6
SULAWESI BARAT,2008,Ubi_Jalar,15895.0,2253.9,218.0,27.1,1010.4,61.6
SULAWESI BARAT,2008,Ubi_Kayu,54809.0,2253.9,218.0,27.1,1010.4,61.6
SULAWESI BARAT,2009,Jagung,58320.0,1713.0,169.0,27.5,1010.6,75.7
SULAWESI BARAT,2009,Kacang_Hijau,1093.0,1713.0,169.0,27.5,1010.6,75.7
SULAWESI BARAT,2009,Kacang_Tanah,1001.0,1713.0,169.0,27.5,1010.6,75.7
SULAWESI BARAT,2009,Kedelai,3153.0,1713.0,169.0,27.5,1010.6,75.7
SULAWESI BARAT,2009,Padi,310706.0,1713.0,169.0,27.5,1010.6,75.7
SULAWESI BARAT,2009,Ubi_Jalar,15756.0,1713.0,169.0,27.5,1010.6,75.7
SULAWESI BARAT,2009,Ubi_Kayu,47781.0,1713.0,169.0,27.5,1010.6,75.7
SULAWESI BARAT,2010,Jagung,58020.0,2559.0,250.0,27.6,1010.3,75.45
SULAWESI BARAT,2010,Kacang_Hijau,839.0,2559.0,250.0,27.6,1010.3,75.45
SULAWESI BARAT,2010,Kacang_Tanah,2022.0,2559.0,250.0,27.6,1010.3,75.45
SULAWESI BARAT,2010,Kedelai,3195.0,2559.0,250.0,27.6,1010.3,75.45
SULAWESI BARAT,2010,Padi,362900.0,2559.0,250.0,27.6,1010.3,75.45
SULAWESI BARAT,2010,Ubi_Jalar,15666.0,2559.0,250.0,27.6,1010.3,75.45
SULAWESI BARAT,2010,Ubi_Kayu,46368.0,2559.0,250.0,27.6,1010.3,75.45
SULAWESI BARAT,2011,Jagung,82995.0,1660.0,175.0,27.7,1010.1,75.2
SULAWESI BARAT,2011,Kacang_Hijau,714.0,1660.0,175.0,27.7,1010.1,75.2
SULAWESI BARAT,2011,Kacang_Tanah,1230.0,1660.0,175.0,27.7,1010.1,75.2
SULAWESI BARAT,2011,Kedelai,2433.0,1660.0,175.0,27.7,1010.1,75.2
SULAWESI BARAT,2011,Padi,365683.0,1660.0,175.0,27.7,1010.1,75.2
SULAWESI BARAT,2011,Ubi_Jalar,20455.0,1660.0,175.0,27.7,1010.1,75.2
SULAWESI BARAT,2011,Ubi_Kayu,47670.0,1660.0,175.0,27.7,1010.1,75.2
SULAWESI BARAT,2012,Jagung,122554.0,1087.0,165.0,27.6,1009.1,77.6
SULAWESI BARAT,2012,Kacang_Hijau,930.0,1087.0,165.0,27.6,1009.1,77.6
SULAWESI BARAT,2012,Kacang_Tanah,1001.0,1087.0,165.0,27.6,1009.1,77.6
SULAWESI BARAT,2012,Kedelai,3222.0,1087.0,165.0,27.6,1009.1,77.6
SULAWESI BARAT,2012,Padi,412338.0,1087.0,165.0,27.6,1009.1,77.6
SULAWESI BARAT,2012,Ubi_Jalar,16589.0,1087.0,165.0,27.6,1009.1,77.6
SULAWESI BARAT,2012,Ubi_Kayu,48265.0,1087.0,165.0,27.6,1009.1,77.6
SULAWESI BARAT,2013,Jagung,128327.0,1682.2,198.0,27.6,1007.25,69.37
SULAWESI BARAT,2013,Kacang_Hijau,615.0,1682.2,198.0,27.6,1007.25,69.37
SULAWESI BARAT,2013,Kacang_Tanah,590.0,1682.2,198.0,27.6,1007.25,69.37
SULAWESI BARAT,2013,Kedelai,1181.0,1682.2,198.0,27.6,1007.25,69.37
SULAWESI BARAT,2013,Padi,445030.0,1682.2,198.0,27.6,1007.25,69.37
SULAWESI BARAT,2013,Ubi_Jalar,11486.0,1682.2,198.0,27.6,1007.25,69.37
SULAWESI BARAT,2013,Ubi_Kayu,52972.0,1682.2,198.0,27.6,1007.25,69.37
SULAWESI BARAT,2014,Jagung,114569.0,1096.8,153.0,27.9,1011.3,59.8
SULAWESI BARAT,2014,Kacang_Hijau,488.0,1096.8,153.0,27.9,1011.3,59.8
SULAWESI BARAT,2014,Kacang_Tanah,460.0,1096.8,153.0,27.9,1011.3,59.8
SULAWESI BARAT,2014,Kedelai,2700.0,1096.8,153.0,27.9,1011.3,59.8
SULAWESI BARAT,2014,Padi,453437.0,1096.8,153.0,27.9,1011.3,59.8
SULAWESI BARAT,2014,Ubi_Jalar,10118.0,1096.8,153.0,27.9,1011.3,59.8
SULAWESI BARAT,2014,Ubi_Kayu,38978.0,1096.8,153.0,27.9,1011.3,59.8
SULAWESI BARAT,2015,Jagung,100811.0,1167.9,93.0,27.9,1012.5,78.0
SULAWESI BARAT,2015,Kacang_Hijau,360.0,1167.9,93.0,27.9,1012.5,78.0
SULAWESI BARAT,2015,Kacang_Tanah,329.0,1167.9,93.0,27.9,1012.5,78.0
SULAWESI BARAT,2015,Kedelai,4218.0,1167.9,93.0,27.9,1012.5,78.0
SULAWESI BARAT,2015,Padi,461844.0,1167.9,93.0,27.9,1012.5,78.0
SULAWESI BARAT,2015,Ubi_Jalar,8749.0,1167.9,93.0,27.9,1012.5,78.0
SULAWESI BARAT,2015,Ubi_Kayu,24984.0,1167.9,93.0,27.9,1012.5,78.0
SULAWESI SELATAN,2000,Jagung,633020.0,2496.0,88.0,27.27,1009.62,68.9
SULAWESI SELATAN,2000,Kacang_Hijau,45700.0,2496.0,88.0,27.27,1009.62,68.9
SULAWESI SELATAN,2000,Kacang_Tanah,48156.0,2496.0,88.0,27.27,1009.62,68.9
SULAWESI SELATAN,2000,Kedelai,42710.0,2496.0,88.0,27.27,1009.62,68.9
SULAWESI SELATAN,2000,Padi,3658836.0,2496.0,88.0,27.27,1009.62,68.9
SULAWESI SELATAN,2000,Ubi_Jalar,73357.0,2496.0,88.0,27.27,1009.62,68.9
SULAWESI SELATAN,2000,Ubi_Kayu,492323.0,2496.0,88.0,27.27,1009.62,68.9
SULAWESI SELATAN,2001,Jagung,515405.0,2452.03,88.0,27.96,1009.62,68.9
SULAWESI SELATAN,2001,Kacang_Hijau,39562.0,2452.03,88.0,27.96,1009.62,68.9
SULAWESI SELATAN,2001,Kacang_Tanah,42156.0,2452.03,88.0,27.96,1009.62,68.9
SULAWESI SELATAN,2001,Kedelai,18605.0,2452.03,88.0,27.96,1009.62,68.9
SULAWESI SELATAN,2001,Padi,3728736.0,2452.03,88.0,27.96,1009.62,68.9
SULAWESI SELATAN,2001,Ubi_Jalar,80422.0,2452.03,88.0,27.96,1009.62,68.9
SULAWESI SELATAN,2001,Ubi_Kayu,460921.0,2452.03,88.0,27.96,1009.62,68.9
SULAWESI SELATAN,2002,Jagung,661005.0,2408.07,88.0,28.66,1009.62,68.9
SULAWESI SELATAN,2002,Kacang_Hijau,32549.0,2408.07,88.0,28.66,1009.62,68.9
SULAWESI SELATAN,2002,Kacang_Tanah,42415.0,2408.07,88.0,28.66,1009.62,68.9
SULAWESI SELATAN,2002,Kedelai,19324.0,2408.07,88.0,28.66,1009.62,68.9
SULAWESI SELATAN,2002,Padi,3893915.0,2408.07,88.0,28.66,1009.62,68.9
SULAWESI SELATAN,2002,Ubi_Jalar,77698.0,2408.07,88.0,28.66,1009.62,68.9
SULAWESI SELATAN,2002,Ubi_Kayu,543443.0,2408.07,88.0,28.66,1009.62,68.9
SULAWESI SELATAN,2003,Jagung,650832.0,2364.1,88.0,29.35,1009.62,68.9
SULAWESI SELATAN,2003,Kacang_Hijau,38608.0,2364.1,88.0,29.35,1009.62,68.9
SULAWESI SELATAN,2003,Kacang_Tanah,52763.0,2364.1,88.0,29.35,1009.62,68.9
SULAWESI SELATAN,2003,Kedelai,24140.0,2364.1,88.0,29.35,1009.62,68.9
SULAWESI SELATAN,2003,Padi,4003079.0,2364.1,88.0,29.35,1009.62,68.9
SULAWESI SELATAN,2003,Ubi_Jalar,61789.0,2364.1,88.0,29.35,1009.62,68.9
SULAWESI SELATAN,2003,Ubi_Kayu,590717.0,2364.1,88.0,29.35,1009.62,68.9
SULAWESI SELATAN,2004,Jagung,674716.0,2307.73,88.0,28.08,1009.62,68.9
SULAWESI SELATAN,2004,Kacang_Hijau,27063.0,2307.73,88.0,28.08,1009.62,68.9
SULAWESI SELATAN,2004,Kacang_Tanah,41191.0,2307.73,88.0,28.08,1009.62,68.9
SULAWESI SELATAN,2004,Kedelai,26873.0,2307.73,88.0,28.08,1009.62,68.9
SULAWESI SELATAN,2004,Padi,3552835.0,2307.73,88.0,28.08,1009.62,68.9
SULAWESI SELATAN,2004,Ubi_Jalar,76496.0,2307.73,88.0,28.08,1009.62,68.9
SULAWESI SELATAN,2004,Ubi_Kayu,586350.0,2307.73,88.0,28.08,1009.62,68.9
SULAWESI SELATAN,2005,Jagung,705995.0,2251.37,88.0,27.53,1010.81,68.9
SULAWESI SELATAN,2005,Kacang_Hijau,28941.0,2251.37,88.0,27.53,1010.81,68.9
SULAWESI SELATAN,2005,Kacang_Tanah,39092.0,2251.37,88.0,27.53,1010.81,68.9
SULAWESI SELATAN,2005,Kedelai,27187.0,2251.37,88.0,27.53,1010.81,68.9
SULAWESI SELATAN,2005,Padi,3390397.0,2251.37,88.0,27.53,1010.81,68.9
SULAWESI SELATAN,2005,Ubi_Jalar,53513.0,2251.37,88.0,27.53,1010.81,68.9
SULAWESI SELATAN,2005,Ubi_Kayu,464435.0,2251.37,88.0,27.53,1010.81,68.9
SULAWESI SELATAN,2006,Jagung,696084.0,2195.0,88.0,26.98,1012.0,68.9
SULAWESI SELATAN,2006,Kacang_Hijau,28554.0,2195.0,88.0,26.98,1012.0,68.9
SULAWESI SELATAN,2006,Kacang_Tanah,41759.0,2195.0,88.0,26.98,1012.0,68.9
SULAWESI SELATAN,2006,Kedelai,22242.0,2195.0,88.0,26.98,1012.0,68.9
SULAWESI SELATAN,2006,Padi,3365509.0,2195.0,88.0,26.98,1012.0,68.9
SULAWESI SELATAN,2006,Ubi_Jalar,54303.0,2195.0,88.0,26.98,1012.0,68.9
SULAWESI SELATAN,2006,Ubi_Kayu,567749.0,2195.0,88.0,26.98,1012.0,68.9
SULAWESI SELATAN,2007,Jagung,969955.0,3377.0,197.0,27.0,1011.6,60.8
SULAWESI SELATAN,2007,Kacang_Hijau,32811.0,3377.0,197.0,27.0,1011.6,60.8
SULAWESI SELATAN,2007,Kacang_Tanah,39740.0,3377.0,197.0,27.0,1011.6,60.8
SULAWESI SELATAN,2007,Kedelai,18972.0,3377.0,197.0,27.0,1011.6,60.8
SULAWESI SELATAN,2007,Padi,3635139.0,3377.0,197.0,27.0,1011.6,60.8
SULAWESI SELATAN,2007,Ubi_Jalar,58819.0,3377.0,197.0,27.0,1011.6,60.8
SULAWESI SELATAN,2007,Ubi_Kayu,514277.0,3377.0,197.0,27.0,1011.6,60.8
SULAWESI SELATAN,2008,Jagung,1195691.0,2458.0,194.0,26.9,1011.3,63.8
SULAWESI SELATAN,2008,Kacang_Hijau,23995.0,2458.0,194.0,26.9,1011.3,63.8
SULAWESI SELATAN,2008,Kacang_Tanah,36269.0,2458.0,194.0,26.9,1011.3,63.8
SULAWESI SELATAN,2008,Kedelai,29125.0,2458.0,194.0,26.9,1011.3,63.8
SULAWESI SELATAN,2008,Padi,4083356.0,2458.0,194.0,26.9,1011.3,63.8
SULAWESI SELATAN,2008,Ubi_Jalar,66546.0,2458.0,194.0,26.9,1011.3,63.8
SULAWESI SELATAN,2008,Ubi_Kayu,504198.0,2458.0,194.0,26.9,1011.3,63.8
SULAWESI SELATAN,2009,Jagung,1395742.0,2908.0,164.0,27.3,1011.3,71.1
SULAWESI SELATAN,2009,Kacang_Hijau,23299.0,2908.0,164.0,27.3,1011.3,71.1
SULAWESI SELATAN,2009,Kacang_Tanah,32331.0,2908.0,164.0,27.3,1011.3,71.1
SULAWESI SELATAN,2009,Kedelai,41279.0,2908.0,164.0,27.3,1011.3,71.1
SULAWESI SELATAN,2009,Padi,4324178.0,2908.0,164.0,27.3,1011.3,71.1
SULAWESI SELATAN,2009,Ubi_Jalar,68372.0,2908.0,164.0,27.3,1011.3,71.1
SULAWESI SELATAN,2009,Ubi_Kayu,434862.0,2908.0,164.0,27.3,1011.3,71.1
SULAWESI SELATAN,2010,Jagung,1343044.0,3744.0,223.0,27.2,1011.1,56.0
SULAWESI SELATAN,2010,Kacang_Hijau,26458.0,3744.0,223.0,27.2,1011.1,56.0
SULAWESI SELATAN,2010,Kacang_Tanah,41898.0,3744.0,223.0,27.2,1011.1,56.0
SULAWESI SELATAN,2010,Kedelai,35711.0,3744.0,223.0,27.2,1011.1,56.0
SULAWESI SELATAN,2010,Padi,4382443.0,3744.0,223.0,27.2,1011.1,56.0
SULAWESI SELATAN,2010,Ubi_Jalar,57513.0,3744.0,223.0,27.2,1011.1,56.0
SULAWESI SELATAN,2010,Ubi_Kayu,601437.0,3744.0,223.0,27.2,1011.1,56.0
SULAWESI SELATAN,2011,Jagung,1420154.0,3465.0,176.0,26.8,1010.8,64.0
SULAWESI SELATAN,2011,Kacang_Hijau,41093.0,3465.0,176.0,26.8,1010.8,64.0
SULAWESI SELATAN,2011,Kacang_Tanah,24808.0,3465.0,176.0,26.8,1010.8,64.0
SULAWESI SELATAN,2011,Kedelai,33716.0,3465.0,176.0,26.8,1010.8,64.0
SULAWESI SELATAN,2011,Padi,4511705.0,3465.0,176.0,26.8,1010.8,64.0
SULAWESI SELATAN,2011,Ubi_Jalar,66946.0,3465.0,176.0,26.8,1010.8,64.0
SULAWESI SELATAN,2011,Ubi_Kayu,370125.0,3465.0,176.0,26.8,1010.8,64.0
SULAWESI SELATAN,2012,Jagung,1515329.0,2493.0,191.0,27.0,1011.2,68.8
SULAWESI SELATAN,2012,Kacang_Hijau,22623.0,2493.0,191.0,27.0,1011.2,68.8
SULAWESI SELATAN,2012,Kacang_Tanah,27402.0,2493.0,191.0,27.0,1011.2,68.8
SULAWESI SELATAN,2012,Kedelai,29938.0,2493.0,191.0,27.0,1011.2,68.8
SULAWESI SELATAN,2012,Padi,5003011.0,2493.0,191.0,27.0,1011.2,68.8
SULAWESI SELATAN,2012,Ubi_Jalar,94474.0,2493.0,191.0,27.0,1011.2,68.8
SULAWESI SELATAN,2012,Ubi_Kayu,682995.0,2493.0,191.0,27.0,1011.2,68.8
SULAWESI SELATAN,2013,Jagung,1250202.0,3973.0,213.0,27.2,1011.2,65.75
SULAWESI SELATAN,2013,Kacang_Hijau,18341.0,3973.0,213.0,27.2,1011.2,65.75
SULAWESI SELATAN,2013,Kacang_Tanah,28408.0,3973.0,213.0,27.2,1011.2,65.75
SULAWESI SELATAN,2013,Kedelai,45693.0,3973.0,213.0,27.2,1011.2,65.75
SULAWESI SELATAN,2013,Padi,5035830.0,3973.0,213.0,27.2,1011.2,65.75
SULAWESI SELATAN,2013,Ubi_Jalar,70767.0,3973.0,213.0,27.2,1011.2,65.75
SULAWESI SELATAN,2013,Ubi_Kayu,433399.0,3973.0,213.0,27.2,1011.2,65.75
SULAWESI SELATAN,2014,Jagung,1389308.0,2739.0,190.0,27.2,1011.6,71.8
SULAWESI SELATAN,2014,Kacang_Hijau,29564.0,2739.0,190.0,27.2,1011.6,71.8
SULAWESI SELATAN,2014,Kacang_Tanah,23716.0,2739.0,190.0,27.2,1011.6,71.8
SULAWESI SELATAN,2014,Kedelai,56442.0,2739.0,190.0,27.2,1011.6,71.8
SULAWESI SELATAN,2014,Padi,5253818.0,2739.0,190.0,27.2,1011.6,71.8
SULAWESI SELATAN,2014,Ubi_Jalar,71224.0,2739.0,190.0,27.2,1011.6,71.8
SULAWESI SELATAN,2014,Ubi_Kayu,499678.0,2739.0,190.0,27.2,1011.6,71.8
SULAWESI SELATAN,2015,Jagung,1528414.0,3382.0,155.0,27.3,1013.09,66.83
SULAWESI SELATAN,2015,Kacang_Hijau,40787.0,3382.0,155.0,27.3,1013.09,66.83
SULAWESI SELATAN,2015,Kacang_Tanah,19024.0,3382.0,155.0,27.3,1013.09,66.83
SULAWESI SELATAN,2015,Kedelai,67192.0,3382.0,155.0,27.3,1013.09,66.83
SULAWESI SELATAN,2015,Padi,5471806.0,3382.0,155.0,27.3,1013.09,66.83
SULAWESI SELATAN,2015,Ubi_Jalar,71681.0,3382.0,155.0,27.3,1013.09,66.83
SULAWESI SELATAN,2015,Ubi_Kayu,565958.0,3382.0,155.0,27.3,1013.09,66.83
SULAWESI TENGAH,2000,Jagung,53323.0,897.1,119.0,28.85,1011.44,63.9
SULAWESI TENGAH,2000,Kacang_Hijau,894.0,897.1,119.0,28.85,1011.44,63.9
SULAWESI TENGAH,2000,Kacang_Tanah,6110.0,897.1,119.0,28.85,1011.44,63.9
SULAWESI TENGAH,2000,Kedelai,2390.0,897.1,119.0,28.85,1011.44,63.9
SULAWESI TENGAH,2000,Padi,576933.0,897.1,119.0,28.85,1011.44,63.9
SULAWESI TENGAH,2000,Ubi_Jalar,18165.0,897.1,119.0,28.85,1011.44,63.9
SULAWESI TENGAH,2000,Ubi_Kayu,43805.0,897.1,119.0,28.85,1011.44,63.9
SULAWESI TENGAH,2001,Jagung,49095.0,897.1,119.0,28.85,1011.44,63.9
SULAWESI TENGAH,2001,Kacang_Hijau,1075.0,897.1,119.0,28.85,1011.44,63.9
SULAWESI TENGAH,2001,Kacang_Tanah,3662.0,897.1,119.0,28.85,1011.44,63.9
SULAWESI TENGAH,2001,Kedelai,2032.0,897.1,119.0,28.85,1011.44,63.9
SULAWESI TENGAH,2001,Padi,520642.0,897.1,119.0,28.85,1011.44,63.9
SULAWESI TENGAH,2001,Ubi_Jalar,23807.0,897.1,119.0,28.85,1011.44,63.9
SULAWESI TENGAH,2001,Ubi_Kayu,49785.0,897.1,119.0,28.85,1011.44,63.9
SULAWESI TENGAH,2002,Jagung,48498.0,985.3,119.0,29.6,1011.44,63.9
SULAWESI TENGAH,2002,Kacang_Hijau,1334.0,985.3,119.0,29.6,1011.44,63.9
SULAWESI TENGAH,2002,Kacang_Tanah,6152.0,985.3,119.0,29.6,1011.44,63.9
SULAWESI TENGAH,2002,Kedelai,2015.0,985.3,119.0,29.6,1011.44,63.9
SULAWESI TENGAH,2002,Padi,746023.0,985.3,119.0,29.6,1011.44,63.9
SULAWESI TENGAH,2002,Ubi_Jalar,28533.0,985.3,119.0,29.6,1011.44,63.9
SULAWESI TENGAH,2002,Ubi_Kayu,69494.0,985.3,119.0,29.6,1011.44,63.9
SULAWESI TENGAH,2003,Jagung,49177.0,1003.6,119.0,29.62,1011.44,63.9
